0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0	
0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	
0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0.25	
0	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	
0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	
0	0	0	0	0	0.25	0	0	0	0	0	0.25	0	0	0	
0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	
0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	
0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0	0	
0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0	0	
0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0.25	
0	0	0	0	0.25	0	0	0	0	0	0	0	0	0.25	0	
0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	
0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	
0	0	0	0	0.25	0	0	0	0	0	0.25	0	0	0	0	
0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	
0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	0	
0	0	0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	
0	0	0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	
0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	
0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.25	
0	0	0	0.25	0	0	0	0	0	0	0	0	0	0.25	0	
0	0	0	0.25	0	0	0	0	0	0	0	0	0.25	0	0	
0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0	
0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	
0	0	0	0.25	0	0	0	0	0	0.25	0	0	0	0	0	
0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	
0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	
0	0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	
0	0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	
0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	
0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	
0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.25	0	
0	0	0.25	0	0	0	0	0	0	0	0	0	0.25	0	0	
0	0	0.25	0	0	0	0	0	0	0	0	0.25	0	0	0	
0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0	0	
0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	
0	0	0.25	0	0	0	0	0	0.25	0	0	0	0	0	0	
0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	
0	0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	
0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	
0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	
0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	
0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	
0	0.25	0	0	0	0	0	0	0	0	0	0	0.25	0	0	
0	0.25	0	0	0	0	0	0	0	0	0	0.25	0	0	0	
0	0.25	0	0	0	0	0	0	0	0	0.25	0	0	0	0	
0	0.25	0	0	0	0	0	0	0	0.25	0	0	0	0	0	
0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	
0	0.25	0	0	0	0	0	0.25	0	0	0	0	0	0	0	
0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	
0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	
0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	
0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0	
0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	
0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	
0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	
0.25	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	
0.25	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	
0.25	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	
0.25	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	
0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	
0.25	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	
0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	
0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	
0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	
0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	
0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.0166667	0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
0.266667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	0.0166667	
